pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,layer_index,head_index,layer,patch_site,patch_kind,baseline_happy_happy_score,baseline_happy_sad_score,baseline_sad_happy_score,baseline_sad_sad_score,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_score,patched_happy_target_sad_score,patched_sad_target_happy_score,patched_sad_target_sad_score,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0019,05,02,02,01,pair_0019_happy,pair_0019_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.202608108520508,-14.727049827575684,-17.76186752319336,-14.475021362304688,-3.475558280944824,-3.286846160888672,-18.20476531982422,-14.726778984069824,-17.75969886779785,-14.47533130645752,-3.4779863357543945,-3.284367561340332,0.0024280548095703125,0.0024785995483398438,0.002453327178955078,True,True,
pair_0020,06,01,01,01,pair_0020_happy,pair_0020_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.270139694213867,-14.0554780960083,-18.622514724731445,-14.09838581085205,-4.214661598205566,-4.5241289138793945,-18.271217346191406,-14.055526733398438,-18.621623992919922,-14.098471641540527,-4.215690612792969,-4.5231523513793945,0.0010290145874023438,0.0009765625,0.0010027885437011719,True,True,
pair_0021,06,01,02,01,pair_0021_happy,pair_0021_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.518516540527344,-14.262524604797363,-18.693706512451172,-14.079412460327148,-4.2559919357299805,-4.614294052124023,-18.517969131469727,-14.262683868408203,-18.694307327270508,-14.079253196716309,-4.255285263061523,-4.615054130554199,-0.0007066726684570312,-0.0007600784301757812,-0.0007333755493164062,False,False,
pair_0022,06,02,01,01,pair_0022_happy,pair_0022_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.048234939575195,-14.446083068847656,-18.00354766845703,-14.538506507873535,-3.602151870727539,-3.465041160583496,-18.047576904296875,-14.443316459655762,-18.004295349121094,-14.541204452514648,-3.6042604446411133,-3.4630908966064453,0.0021085739135742188,0.0019502639770507812,0.0020294189453125,True,True,
pair_0023,06,02,02,01,pair_0023_happy,pair_0023_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-17.950851440429688,-14.493545532226562,-18.027484893798828,-14.372323989868164,-3.457305908203125,-3.655160903930664,-17.94957160949707,-14.491482734680176,-18.028804779052734,-14.374377250671387,-3.4580888748168945,-3.6544275283813477,0.0007829666137695312,0.0007333755493164062,0.0007581710815429688,True,True,
pair_0024,07,01,01,01,pair_0024_happy,pair_0024_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.09006118774414,-13.70536994934082,-18.24040985107422,-14.0731840133667,-4.38469123840332,-4.1672258377075195,-18.092697143554688,-13.706448554992676,-18.2379093170166,-14.072043418884277,-4.386248588562012,-4.165865898132324,0.0015573501586914062,0.0013599395751953125,0.0014586448669433594,True,True,
pair_0025,07,01,02,01,pair_0025_happy,pair_0025_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.489057540893555,-13.88498592376709,-18.49165916442871,-13.795110702514648,-4.604071617126465,-4.6965484619140625,-18.489160537719727,-13.884681701660156,-18.491605758666992,-13.795446395874023,-4.60447883605957,-4.696159362792969,0.00040721893310546875,0.00038909912109375,0.0003981590270996094,True,True,
pair_0026,07,02,01,01,pair_0026_happy,pair_0026_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.1934757232666,-14.413429260253906,-18.108972549438477,-14.478107452392578,-3.7800464630126953,-3.6308650970458984,-18.190597534179688,-14.411359786987305,-18.111791610717773,-14.480147361755371,-3.779237747192383,-3.6316442489624023,-0.0008087158203125,-0.0007791519165039062,-0.0007939338684082031,False,False,
pair_0027,07,02,02,01,pair_0027_happy,pair_0027_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.1934757232666,-14.413429260253906,-17.917301177978516,-14.347782135009766,-3.7800464630126953,-3.56951904296875,-18.188222885131836,-14.41058349609375,-17.922565460205078,-14.350615501403809,-3.777639389038086,-3.5719499588012695,-0.002407073974609375,-0.0024309158325195312,-0.002418994903564453,False,False,
pair_0028,08,01,01,01,pair_0028_happy,pair_0028_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-17.895870208740234,-14.022705078125,-18.853595733642578,-13.817150115966797,-3.8731651306152344,-5.036445617675781,-17.897207260131836,-14.022090911865234,-18.85198211669922,-13.817764282226562,-3.8751163482666016,-5.034217834472656,0.0019512176513671875,0.002227783203125,0.0020895004272460938,True,True,
pair_0029,08,01,02,01,pair_0029_happy,pair_0029_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.307472229003906,-13.782498359680176,-17.66484260559082,-13.374154090881348,-4.5249738693237305,-4.290688514709473,-18.305612564086914,-13.78129768371582,-17.666885375976562,-13.375344276428223,-4.524314880371094,-4.29154109954834,-0.0006589889526367188,-0.0008525848388671875,-0.0007557868957519531,False,False,
pair_0030,08,02,01,01,pair_0030_happy,pair_0030_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-17.869657516479492,-13.974630355834961,-17.25248908996582,-14.594927787780762,-3.8950271606445312,-2.6575613021850586,-17.79133415222168,-13.906279563903809,-17.328882217407227,-14.664872169494629,-3.885054588317871,-2.6640100479125977,-0.009972572326660156,-0.0064487457275390625,-0.00821065902709961,False,False,
pair_0031,08,02,02,01,pair_0031_happy,pair_0031_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-17.836416244506836,-14.024099349975586,-18.205785751342773,-14.933714866638184,-3.81231689453125,-3.27207088470459,-17.836938858032227,-14.020052909851074,-18.204797744750977,-14.937986373901367,-3.8168859481811523,-3.2668113708496094,0.004569053649902344,0.005259513854980469,0.004914283752441406,True,True,
pair_0032,09,01,01,01,pair_0032_happy,pair_0032_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.71563148498535,-14.05175495147705,-18.32554054260254,-13.615287780761719,-4.663876533508301,-4.71025276184082,-18.71405601501465,-14.049237251281738,-18.327177047729492,-13.617880821228027,-4.66481876373291,-4.709296226501465,0.000942230224609375,0.0009565353393554688,0.0009493827819824219,True,True,
pair_0033,09,01,02,01,pair_0033_happy,pair_0033_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.97260284423828,-13.914822578430176,-17.69182014465332,-13.4166841506958,-5.0577802658081055,-4.2751359939575195,-18.971158981323242,-13.91663932800293,-17.693248748779297,-13.415059089660645,-5.0545196533203125,-4.278189659118652,-0.0032606124877929688,-0.0030536651611328125,-0.0031571388244628906,False,False,
pair_0034,09,02,01,01,pair_0034_happy,pair_0034_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.46145248413086,-14.497332572937012,-18.005985260009766,-14.08935832977295,-3.9641199111938477,-3.9166269302368164,-18.4666748046875,-14.499807357788086,-18.000896453857422,-14.086918830871582,-3.966867446899414,-3.91397762298584,0.0027475357055664062,0.0026493072509765625,0.0026984214782714844,True,True,
pair_0035,09,02,02,01,pair_0035_happy,pair_0035_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.263702392578125,-14.721343994140625,-18.236169815063477,-13.951910018920898,-3.5423583984375,-4.284259796142578,-18.271326065063477,-14.724843978881836,-18.228425979614258,-13.947601318359375,-3.5464820861816406,-4.280824661254883,0.004123687744140625,0.0034351348876953125,0.0037794113159179688,True,True,
pair_0036,10,01,01,01,pair_0036_happy,pair_0036_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.43072509765625,-14.279913902282715,-18.52195167541504,-13.862289428710938,-4.150811195373535,-4.659662246704102,-18.430192947387695,-14.278234481811523,-18.52252960205078,-13.863945960998535,-4.151958465576172,-4.658583641052246,0.0011472702026367188,0.0010786056518554688,0.0011129379272460938,True,True,
pair_0037,10,01,02,01,pair_0037_happy,pair_0037_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.536893844604492,-14.135092735290527,-18.385366439819336,-13.990771293640137,-4.401801109313965,-4.394595146179199,-18.536903381347656,-14.135096549987793,-18.38526153564453,-13.990738868713379,-4.401806831359863,-4.394522666931152,5.7220458984375e-06,7.2479248046875e-05,3.910064697265625e-05,True,True,
pair_0038,10,02,01,01,pair_0038_happy,pair_0038_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.626100540161133,-14.971156120300293,-18.138322830200195,-15.568587303161621,-3.65494441986084,-2.569735527038574,-18.624155044555664,-14.9735689163208,-18.140705108642578,-15.56725025177002,-3.6505861282348633,-2.5734548568725586,-0.0043582916259765625,-0.003719329833984375,-0.004038810729980469,False,False,
pair_0039,10,02,02,01,pair_0039_happy,pair_0039_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-17.940845489501953,-14.391155242919922,-18.010360717773438,-14.663244247436523,-3.5496902465820312,-3.347116470336914,-17.95090675354004,-14.396183013916016,-18.000732421875,-14.658682823181152,-3.5547237396240234,-3.3420495986938477,0.0050334930419921875,0.005066871643066406,0.005050182342529297,True,True,
pair_0040,11,01,01,01,pair_0040_happy,pair_0040_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.623796463012695,-14.394556045532227,-18.4024658203125,-13.74590015411377,-4.229240417480469,-4.6565656661987305,-18.623605728149414,-14.393601417541504,-18.4025821685791,-13.746809005737305,-4.23000431060791,-4.655773162841797,0.0007638931274414062,0.0007925033569335938,0.0007781982421875,True,True,
pair_0041,11,01,02,01,pair_0041_happy,pair_0041_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.812341690063477,-14.09249210357666,-18.785491943359375,-13.815770149230957,-4.719849586486816,-4.969721794128418,-18.81390953063965,-14.09249210357666,-18.783910751342773,-13.815766334533691,-4.721417427062988,-4.968144416809082,0.001567840576171875,0.0015773773193359375,0.0015726089477539062,True,True,
pair_0042,11,02,01,01,pair_0042_happy,pair_0042_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.23929214477539,-14.638985633850098,-17.918140411376953,-14.4312105178833,-3.600306510925293,-3.4869298934936523,-18.24393653869629,-14.641945838928223,-17.913488388061523,-14.42827320098877,-3.6019906997680664,-3.485215187072754,0.0016841888427734375,0.0017147064208984375,0.0016994476318359375,True,True,
pair_0043,11,02,02,01,pair_0043_happy,pair_0043_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.15532684326172,-14.518304824829102,-17.905120849609375,-14.42210578918457,-3.637022018432617,-3.4830150604248047,-18.152788162231445,-14.51695728302002,-17.90755271911621,-14.423312187194824,-3.635830879211426,-3.4842405319213867,-0.0011911392211914062,-0.0012254714965820312,-0.0012083053588867188,False,False,
pair_0044,12,01,01,01,pair_0044_happy,pair_0044_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.62382698059082,-13.893119812011719,-18.424034118652344,-13.92949390411377,-4.730707168579102,-4.494540214538574,-18.622360229492188,-13.893569946289062,-18.425443649291992,-13.929003715515137,-4.728790283203125,-4.4964399337768555,-0.0019168853759765625,-0.00189971923828125,-0.0019083023071289062,False,False,
pair_0045,12,01,02,01,pair_0045_happy,pair_0045_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.557336807250977,-14.15941333770752,-18.611474990844727,-14.103328704833984,-4.397923469543457,-4.508146286010742,-18.555683135986328,-14.158554077148438,-18.61313819885254,-14.104193687438965,-4.397129058837891,-4.508944511413574,-0.0007944107055664062,-0.0007982254028320312,-0.0007963180541992188,False,False,
pair_0046,12,02,01,01,pair_0046_happy,pair_0046_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.1330623626709,-14.706695556640625,-18.050931930541992,-14.204154014587402,-3.4263668060302734,-3.84677791595459,-18.136348724365234,-14.707852363586426,-18.04779052734375,-14.203052520751953,-3.4284963607788086,-3.844738006591797,0.0021295547485351562,0.0020399093627929688,0.0020847320556640625,True,True,
pair_0047,12,02,02,01,pair_0047_happy,pair_0047_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.207361221313477,-14.713201522827148,-18.167673110961914,-14.448575019836426,-3.494159698486328,-3.7190980911254883,-18.201757431030273,-14.709188461303711,-18.173059463500977,-14.452495574951172,-3.4925689697265625,-3.7205638885498047,-0.001590728759765625,-0.0014657974243164062,-0.0015282630920410156,False,False,
pair_0048,13,01,01,01,pair_0048_happy,pair_0048_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.664913177490234,-14.320459365844727,-18.376577377319336,-13.990562438964844,-4.344453811645508,-4.386014938354492,-18.667266845703125,-14.321087837219238,-18.37422752380371,-13.990006446838379,-4.346179008483887,-4.384221076965332,0.0017251968383789062,0.0017938613891601562,0.0017595291137695312,True,True,
pair_0049,13,01,02,01,pair_0049_happy,pair_0049_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.525012969970703,-14.230103492736816,-18.583324432373047,-14.079850196838379,-4.294909477233887,-4.503474235534668,-18.526390075683594,-14.230976104736328,-18.58196449279785,-14.078967094421387,-4.295413970947266,-4.502997398376465,0.0005044937133789062,0.000476837158203125,0.0004906654357910156,True,True,
pair_0050,13,02,01,01,pair_0050_happy,pair_0050_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.306961059570312,-15.119586944580078,-17.864843368530273,-14.535221099853516,-3.1873741149902344,-3.329622268676758,-18.302167892456055,-15.115260124206543,-17.86979866027832,-14.539592742919922,-3.1869077682495117,-3.3302059173583984,-0.00046634674072265625,-0.000583648681640625,-0.0005249977111816406,False,False,
pair_0051,13,02,02,01,pair_0051_happy,pair_0051_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.100208282470703,-14.651471138000488,-17.757957458496094,-14.480119705200195,-3.448737144470215,-3.2778377532958984,-18.102188110351562,-14.653414726257324,-17.755937576293945,-14.47815227508545,-3.4487733840942383,-3.277785301208496,3.62396240234375e-05,5.245208740234375e-05,4.4345855712890625e-05,True,True,
pair_0052,14,01,01,01,pair_0052_happy,pair_0052_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.30115509033203,-14.129631996154785,-18.541845321655273,-13.755435943603516,-4.171523094177246,-4.786409378051758,-18.301626205444336,-14.128390312194824,-18.541282653808594,-13.756633758544922,-4.173235893249512,-4.784648895263672,0.001712799072265625,0.0017604827880859375,0.0017366409301757812,True,True,
pair_0053,14,01,02,01,pair_0053_happy,pair_0053_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.31179428100586,-14.19974422454834,-18.716501235961914,-14.0404052734375,-4.1120500564575195,-4.676095962524414,-18.311939239501953,-14.198981285095215,-18.716331481933594,-14.041156768798828,-4.112957954406738,-4.675174713134766,0.00090789794921875,0.0009212493896484375,0.0009145736694335938,True,True,
pair_0054,14,02,01,01,pair_0054_happy,pair_0054_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.179431915283203,-14.604537963867188,-18.362808227539062,-14.593923568725586,-3.5748939514160156,-3.7688846588134766,-18.184823989868164,-14.6070556640625,-18.357389450073242,-14.591341018676758,-3.577768325805664,-3.7660484313964844,0.0028743743896484375,0.0028362274169921875,0.0028553009033203125,True,True,
pair_0055,14,02,02,01,pair_0055_happy,pair_0055_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.11598014831543,-14.773356437683105,-18.366622924804688,-14.505785942077637,-3.342623710632324,-3.860836982727051,-18.11269760131836,-14.771376609802246,-18.36965560913086,-14.507760047912598,-3.3413209915161133,-3.8618955612182617,-0.0013027191162109375,-0.0010585784912109375,-0.0011806488037109375,False,False,
pair_0056,15,01,01,01,pair_0056_happy,pair_0056_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.614431381225586,-14.383585929870605,-18.931833267211914,-14.995478630065918,-4.2308454513549805,-3.936354637145996,-18.610715866088867,-14.385560035705566,-18.935617446899414,-14.993664741516113,-4.225155830383301,-3.941952705383301,-0.0056896209716796875,-0.0055980682373046875,-0.0056438446044921875,False,False,
pair_0057,15,01,02,01,pair_0057_happy,pair_0057_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.798620223999023,-14.357476234436035,-18.458749771118164,-14.200200080871582,-4.441143989562988,-4.258549690246582,-18.79842758178711,-14.357349395751953,-18.45897674560547,-14.200325965881348,-4.441078186035156,-4.258650779724121,-6.580352783203125e-05,-0.0001010894775390625,-8.344650268554688e-05,False,False,
pair_0058,15,02,01,01,pair_0058_happy,pair_0058_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.081218719482422,-14.281206130981445,-18.09486961364746,-14.704352378845215,-3.8000125885009766,-3.390517234802246,-18.072704315185547,-14.278518676757812,-18.10325813293457,-14.70688247680664,-3.7941856384277344,-3.3963756561279297,-0.0058269500732421875,-0.005858421325683594,-0.005842685699462891,False,False,
pair_0059,15,02,02,01,pair_0059_happy,pair_0059_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.11525535583496,-14.52250862121582,-18.730762481689453,-14.458134651184082,-3.5927467346191406,-4.272627830505371,-18.11172103881836,-14.517719268798828,-18.73784065246582,-14.462553977966309,-3.5940017700195312,-4.275286674499512,0.001255035400390625,-0.002658843994140625,-0.000701904296875,True,False,
pair_0060,16,01,01,01,pair_0060_happy,pair_0060_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.571680068969727,-13.818909645080566,-18.521808624267578,-13.838467597961426,-4.75277042388916,-4.683341026306152,-18.570327758789062,-13.819080352783203,-18.52315902709961,-13.838332176208496,-4.751247406005859,-4.684826850891113,-0.0015230178833007812,-0.0014858245849609375,-0.0015044212341308594,False,False,
pair_0061,16,01,02,01,pair_0061_happy,pair_0061_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.674955368041992,-14.01839542388916,-18.26150131225586,-14.158429145812988,-4.656559944152832,-4.103072166442871,-18.66909408569336,-14.018333435058594,-18.26728057861328,-14.158442497253418,-4.650760650634766,-4.108838081359863,-0.005799293518066406,-0.0057659149169921875,-0.005782604217529297,False,False,
pair_0062,16,02,01,01,pair_0062_happy,pair_0062_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.027568817138672,-14.464719772338867,-17.90529441833496,-14.368427276611328,-3.5628490447998047,-3.536867141723633,-18.027040481567383,-14.463189125061035,-17.905773162841797,-14.369857788085938,-3.5638513565063477,-3.5359153747558594,0.0010023117065429688,0.0009517669677734375,0.0009770393371582031,True,True,
pair_0063,16,02,02,01,pair_0063_happy,pair_0063_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-17.94687271118164,-14.69902515411377,-18.040203094482422,-14.327467918395996,-3.247847557067871,-3.712735176086426,-17.94567108154297,-14.698636054992676,-18.041418075561523,-14.327960014343262,-3.247035026550293,-3.7134580612182617,-0.000812530517578125,-0.0007228851318359375,-0.0007677078247070312,False,False,
pair_0064,17,01,01,01,pair_0064_happy,pair_0064_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.533706665039062,-14.080385208129883,-18.318815231323242,-13.884380340576172,-4.45332145690918,-4.43443489074707,-18.53594207763672,-14.080825805664062,-18.316564559936523,-13.883928298950195,-4.455116271972656,-4.432636260986328,0.0017948150634765625,0.0017986297607421875,0.001796722412109375,True,True,
pair_0065,17,01,02,01,pair_0065_happy,pair_0065_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.401418685913086,-14.052645683288574,-18.25725746154785,-13.967479705810547,-4.348773002624512,-4.289777755737305,-18.40396499633789,-14.053342819213867,-18.254640579223633,-13.966790199279785,-4.350622177124023,-4.287850379943848,0.0018491744995117188,0.0019273757934570312,0.001888275146484375,True,True,
pair_0066,17,02,01,01,pair_0066_happy,pair_0066_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.203441619873047,-14.283772468566895,-18.37724494934082,-14.227227210998535,-3.9196691513061523,-4.150017738342285,-18.200658798217773,-14.281872749328613,-18.380083084106445,-14.22901725769043,-3.91878604888916,-4.151065826416016,-0.0008831024169921875,-0.0010480880737304688,-0.0009655952453613281,False,False,
pair_0067,17,02,02,01,pair_0067_happy,pair_0067_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.189525604248047,-14.367218017578125,-18.002729415893555,-14.506258010864258,-3.822307586669922,-3.496471405029297,-18.204771041870117,-14.373689651489258,-17.98798942565918,-14.499518394470215,-3.8310813903808594,-3.488471031188965,0.0087738037109375,0.008000373840332031,0.008387088775634766,True,True,
pair_0068,18,01,01,01,pair_0068_happy,pair_0068_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,10,layer_22,pre_o_proj_decision_head,attention_head,-18.210012435913086,-14.200634002685547,-18.49770736694336,-14.28528118133545,-4.009378433227539,-4.21242618560791,-18.210140228271484,-14.202019691467285,-18.49756622314453,-14.283903121948242,-4.008120536804199,-4.213663101196289,-0.0012578964233398438,-0.0012369155883789062,-0.001247406005859375,False,False,
