layer,regime,fold,condition,sample_id,actor,statement,emotion,score
22,statement,actor_None_statement_01,transductive_center,pair_0001_sad,01,01,sad,9.706021302751065
22,statement,actor_None_statement_01,transductive_center,pair_0004_happy,02,01,happy,3.8556841073472583
22,statement,actor_None_statement_01,transductive_center,pair_0004_sad,02,01,sad,4.6500975745838105
22,statement,actor_None_statement_01,transductive_center,pair_0005_happy,02,01,happy,-4.592561317922552
22,statement,actor_None_statement_01,transductive_center,pair_0005_sad,02,01,sad,7.844620416315749
22,statement,actor_None_statement_01,transductive_center,pair_0008_happy,03,01,happy,5.905828043275605
22,statement,actor_None_statement_01,transductive_center,pair_0008_sad,03,01,sad,1.9013181545122428
22,statement,actor_None_statement_01,transductive_center,pair_0009_happy,03,01,happy,-2.0411628217045017
22,statement,actor_None_statement_01,transductive_center,pair_0009_sad,03,01,sad,-5.193233362914796
22,statement,actor_None_statement_01,transductive_center,pair_0012_happy,04,01,happy,9.230464854929828
22,statement,actor_None_statement_01,transductive_center,pair_0012_sad,04,01,sad,-5.117889732769729
22,statement,actor_None_statement_01,transductive_center,pair_0013_happy,04,01,happy,-2.9979852833201015
22,statement,actor_None_statement_01,transductive_center,pair_0013_sad,04,01,sad,-10.223304328057491
22,statement,actor_None_statement_01,transductive_center,pair_0016_happy,05,01,happy,4.885644492541534
22,statement,actor_None_statement_01,transductive_center,pair_0016_sad,05,01,sad,2.4251108419053793
22,statement,actor_None_statement_01,transductive_center,pair_0017_happy,05,01,happy,-9.62855305324181
22,statement,actor_None_statement_01,transductive_center,pair_0017_sad,05,01,sad,3.0796539547651705
22,statement,actor_None_statement_01,transductive_center,pair_0020_happy,06,01,happy,-1.0629943720331188
22,statement,actor_None_statement_01,transductive_center,pair_0020_sad,06,01,sad,-5.1292663085520225
22,statement,actor_None_statement_01,transductive_center,pair_0021_happy,06,01,happy,-2.004424171447983
22,statement,actor_None_statement_01,transductive_center,pair_0021_sad,06,01,sad,-4.558994090441574
22,statement,actor_None_statement_01,transductive_center,pair_0024_happy,07,01,happy,11.260091709900212
22,statement,actor_None_statement_01,transductive_center,pair_0024_sad,07,01,sad,-1.8333608898669365
22,statement,actor_None_statement_01,transductive_center,pair_0025_happy,07,01,happy,-4.94034863248006
22,statement,actor_None_statement_01,transductive_center,pair_0025_sad,07,01,sad,-2.2971309771374244
22,statement,actor_None_statement_01,transductive_center,pair_0028_happy,08,01,happy,13.044862774960578
22,statement,actor_None_statement_01,transductive_center,pair_0028_sad,08,01,sad,-9.26997995397814
22,statement,actor_None_statement_01,transductive_center,pair_0029_happy,08,01,happy,3.049925015766865
22,statement,actor_None_statement_01,transductive_center,pair_0029_sad,08,01,sad,0.9879222249167405
22,statement,actor_None_statement_01,transductive_center,pair_0032_happy,09,01,happy,-0.8354430162785516
22,statement,actor_None_statement_01,transductive_center,pair_0032_sad,09,01,sad,3.38434443538069
22,statement,actor_None_statement_01,transductive_center,pair_0033_happy,09,01,happy,-17.21548596958779
22,statement,actor_None_statement_01,transductive_center,pair_0033_sad,09,01,sad,17.9871134657659
22,statement,actor_None_statement_01,transductive_center,pair_0036_happy,10,01,happy,7.401172638726543
22,statement,actor_None_statement_01,transductive_center,pair_0036_sad,10,01,sad,-15.588222885146997
22,statement,actor_None_statement_01,transductive_center,pair_0037_happy,10,01,happy,-13.539426767367718
22,statement,actor_None_statement_01,transductive_center,pair_0037_sad,10,01,sad,4.751863908690208
22,statement,actor_None_statement_01,transductive_center,pair_0040_happy,11,01,happy,-3.612543300315064
22,statement,actor_None_statement_01,transductive_center,pair_0040_sad,11,01,sad,-6.621774919206722
22,statement,actor_None_statement_01,transductive_center,pair_0041_happy,11,01,happy,-11.551508788798056
22,statement,actor_None_statement_01,transductive_center,pair_0041_sad,11,01,sad,3.8960461386162066
22,statement,actor_None_statement_01,transductive_center,pair_0044_happy,12,01,happy,-6.709137842306946
22,statement,actor_None_statement_01,transductive_center,pair_0044_sad,12,01,sad,10.839105828016507
22,statement,actor_None_statement_01,transductive_center,pair_0045_happy,12,01,happy,3.0787819979773126
22,statement,actor_None_statement_01,transductive_center,pair_0045_sad,12,01,sad,7.2428434682964635
22,statement,actor_None_statement_01,transductive_center,pair_0048_happy,13,01,happy,-7.070985766719293
22,statement,actor_None_statement_01,transductive_center,pair_0048_sad,13,01,sad,-1.137341517164387
22,statement,actor_None_statement_01,transductive_center,pair_0049_happy,13,01,happy,3.2655886739716955
22,statement,actor_None_statement_01,transductive_center,pair_0049_sad,13,01,sad,-4.399516842379144
22,statement,actor_None_statement_01,transductive_center,pair_0052_happy,14,01,happy,15.361587252165272
22,statement,actor_None_statement_01,transductive_center,pair_0052_sad,14,01,sad,-6.640157165773095
22,statement,actor_None_statement_01,transductive_center,pair_0053_happy,14,01,happy,12.430306707410573
22,statement,actor_None_statement_01,transductive_center,pair_0053_sad,14,01,sad,-2.656446588143691
22,statement,actor_None_statement_01,transductive_center,pair_0056_happy,15,01,happy,13.46178872882211
22,statement,actor_None_statement_01,transductive_center,pair_0056_sad,15,01,sad,13.453541183915945
22,statement,actor_None_statement_01,transductive_center,pair_0057_happy,15,01,happy,-2.5449534027187592
22,statement,actor_None_statement_01,transductive_center,pair_0057_sad,15,01,sad,-5.821850334200395
22,statement,actor_None_statement_01,transductive_center,pair_0060_happy,16,01,happy,-2.5049187510821866
22,statement,actor_None_statement_01,transductive_center,pair_0060_sad,16,01,sad,5.745506012412498
22,statement,actor_None_statement_01,transductive_center,pair_0061_happy,16,01,happy,-3.7828179343976096
22,statement,actor_None_statement_01,transductive_center,pair_0061_sad,16,01,sad,21.591171658277297
22,statement,actor_None_statement_01,transductive_center,pair_0064_happy,17,01,happy,-10.60268812518483
22,statement,actor_None_statement_01,transductive_center,pair_0064_sad,17,01,sad,-11.130930409604808
22,statement,actor_None_statement_01,transductive_center,pair_0065_happy,17,01,happy,-6.152362952705953
22,statement,actor_None_statement_01,transductive_center,pair_0065_sad,17,01,sad,-9.082772362529969
22,statement,actor_None_statement_01,transductive_center,pair_0068_happy,18,01,happy,3.7656501637079316
22,statement,actor_None_statement_01,transductive_center,pair_0068_sad,18,01,sad,-7.540209982606644
22,statement,actor_None_statement_01,transductive_center,pair_0069_happy,18,01,happy,2.1983366001248292
22,statement,actor_None_statement_01,transductive_center,pair_0069_sad,18,01,sad,-3.0094431094238665
22,statement,actor_None_statement_01,transductive_center,pair_0072_happy,19,01,happy,5.2314069833904675
22,statement,actor_None_statement_01,transductive_center,pair_0072_sad,19,01,sad,-2.521133167757254
22,statement,actor_None_statement_01,transductive_center,pair_0073_happy,19,01,happy,10.876944409132683
22,statement,actor_None_statement_01,transductive_center,pair_0073_sad,19,01,sad,2.8771267843398434
22,statement,actor_None_statement_01,transductive_center,pair_0076_happy,20,01,happy,-8.410866551610805
22,statement,actor_None_statement_01,transductive_center,pair_0076_sad,20,01,sad,-2.680200360783246
22,statement,actor_None_statement_01,transductive_center,pair_0077_happy,20,01,happy,10.638683111635384
22,statement,actor_None_statement_01,transductive_center,pair_0077_sad,20,01,sad,-0.4052299315271384
22,statement,actor_None_statement_01,transductive_center,pair_0080_happy,21,01,happy,-0.7806018733490419
22,statement,actor_None_statement_01,transductive_center,pair_0080_sad,21,01,sad,-2.297402105350905
22,statement,actor_None_statement_01,transductive_center,pair_0081_happy,21,01,happy,-3.9395642292786555
22,statement,actor_None_statement_01,transductive_center,pair_0081_sad,21,01,sad,-1.1075228170242788
22,statement,actor_None_statement_01,transductive_center,pair_0084_happy,22,01,happy,5.072533637953995
22,statement,actor_None_statement_01,transductive_center,pair_0084_sad,22,01,sad,-5.10223167970512
22,statement,actor_None_statement_01,transductive_center,pair_0085_happy,22,01,happy,-2.741431137266142
22,statement,actor_None_statement_01,transductive_center,pair_0085_sad,22,01,sad,3.4628200238398463
22,statement,actor_None_statement_01,transductive_center,pair_0088_happy,23,01,happy,-15.474124042716785
22,statement,actor_None_statement_01,transductive_center,pair_0088_sad,23,01,sad,0.601166041768348
22,statement,actor_None_statement_01,transductive_center,pair_0089_happy,23,01,happy,0.5203303866718016
22,statement,actor_None_statement_01,transductive_center,pair_0089_sad,23,01,sad,-0.1725017836635523
22,statement,actor_None_statement_01,transductive_center,pair_0092_happy,24,01,happy,-6.965540770298023
22,statement,actor_None_statement_01,transductive_center,pair_0092_sad,24,01,sad,6.388824897124579
22,statement,actor_None_statement_01,transductive_center,pair_0093_happy,24,01,happy,-1.5615462150963193
22,statement,actor_None_statement_01,transductive_center,pair_0093_sad,24,01,sad,11.606567214640918
22,statement,actor_None_statement_02,raw,pair_0002_happy,01,02,happy,-6.889715846717458
22,statement,actor_None_statement_02,raw,pair_0002_sad,01,02,sad,-17.076413369788725
22,statement,actor_None_statement_02,raw,pair_0003_happy,01,02,happy,-6.102402076470021
22,statement,actor_None_statement_02,raw,pair_0003_sad,01,02,sad,-16.77855389758546
22,statement,actor_None_statement_02,raw,pair_0006_happy,02,02,happy,-2.4270464614784473
22,statement,actor_None_statement_02,raw,pair_0006_sad,02,02,sad,-9.151410240882518
22,statement,actor_None_statement_02,raw,pair_0007_happy,02,02,happy,-4.973758962152926
22,statement,actor_None_statement_02,raw,pair_0007_sad,02,02,sad,-9.77803357034444
22,statement,actor_None_statement_02,raw,pair_0010_happy,03,02,happy,-10.100542415015418
22,statement,actor_None_statement_02,raw,pair_0010_sad,03,02,sad,-7.576848344855279
22,statement,actor_None_statement_02,raw,pair_0011_happy,03,02,happy,-10.100919065079102
22,statement,actor_None_statement_02,raw,pair_0011_sad,03,02,sad,-11.252005221610535
22,statement,actor_None_statement_02,raw,pair_0014_happy,04,02,happy,-9.158614744142106
22,statement,actor_None_statement_02,raw,pair_0014_sad,04,02,sad,-11.525825816845012
22,statement,actor_None_statement_02,raw,pair_0015_happy,04,02,happy,-9.072178030387946
22,statement,actor_None_statement_02,raw,pair_0015_sad,04,02,sad,-19.115763560200453
22,statement,actor_None_statement_02,raw,pair_0018_happy,05,02,happy,-12.905490961503121
22,statement,actor_None_statement_02,raw,pair_0018_sad,05,02,sad,-6.976420188899548
22,statement,actor_None_statement_02,raw,pair_0019_happy,05,02,happy,-8.92294397189184
22,statement,actor_None_statement_02,raw,pair_0019_sad,05,02,sad,-13.596433807411984
22,statement,actor_None_statement_02,raw,pair_0022_happy,06,02,happy,-10.73471218620037
22,statement,actor_None_statement_02,raw,pair_0022_sad,06,02,sad,-10.849493803810176
22,statement,actor_None_statement_02,raw,pair_0023_happy,06,02,happy,-3.2081820648454524
22,statement,actor_None_statement_02,raw,pair_0023_sad,06,02,sad,-10.591322548380813
22,statement,actor_None_statement_02,raw,pair_0026_happy,07,02,happy,-1.750846211499713
22,statement,actor_None_statement_02,raw,pair_0026_sad,07,02,sad,-10.344011819235904
22,statement,actor_None_statement_02,raw,pair_0027_happy,07,02,happy,-1.750846211499713
22,statement,actor_None_statement_02,raw,pair_0027_sad,07,02,sad,-4.414411196806931
22,statement,actor_None_statement_02,raw,pair_0030_happy,08,02,happy,-8.05679664045427
22,statement,actor_None_statement_02,raw,pair_0030_sad,08,02,sad,13.571883987044785
22,statement,actor_None_statement_02,raw,pair_0031_happy,08,02,happy,-11.973916861043882
22,statement,actor_None_statement_02,raw,pair_0031_sad,08,02,sad,15.486830002610738
22,statement,actor_None_statement_02,raw,pair_0034_happy,09,02,happy,-15.984085089209335
22,statement,actor_None_statement_02,raw,pair_0034_sad,09,02,sad,-25.934771732721472
22,statement,actor_None_statement_02,raw,pair_0035_happy,09,02,happy,-9.2679899895066
22,statement,actor_None_statement_02,raw,pair_0035_sad,09,02,sad,-2.1231602566862087
22,statement,actor_None_statement_02,raw,pair_0038_happy,10,02,happy,-8.148272142939714
22,statement,actor_None_statement_02,raw,pair_0038_sad,10,02,sad,0.8809498167430938
22,statement,actor_None_statement_02,raw,pair_0039_happy,10,02,happy,2.587231429904442
22,statement,actor_None_statement_02,raw,pair_0039_sad,10,02,sad,-10.28412674114883
22,statement,actor_None_statement_02,raw,pair_0042_happy,11,02,happy,-15.95184771426836
22,statement,actor_None_statement_02,raw,pair_0042_sad,11,02,sad,-18.647432125144086
22,statement,actor_None_statement_02,raw,pair_0043_happy,11,02,happy,-10.69369663323193
22,statement,actor_None_statement_02,raw,pair_0043_sad,11,02,sad,-17.969880684668055
22,statement,actor_None_statement_02,raw,pair_0046_happy,12,02,happy,-4.11063266227616
22,statement,actor_None_statement_02,raw,pair_0046_sad,12,02,sad,-9.818336964043448
22,statement,actor_None_statement_02,raw,pair_0047_happy,12,02,happy,-0.20739145315652863
22,statement,actor_None_statement_02,raw,pair_0047_sad,12,02,sad,-9.977860026195295
22,statement,actor_None_statement_02,raw,pair_0050_happy,13,02,happy,4.0681863948381185
22,statement,actor_None_statement_02,raw,pair_0050_sad,13,02,sad,-7.904928145186901
22,statement,actor_None_statement_02,raw,pair_0051_happy,13,02,happy,-5.877042785720869
22,statement,actor_None_statement_02,raw,pair_0051_sad,13,02,sad,-6.841316401471154
22,statement,actor_None_statement_02,raw,pair_0054_happy,14,02,happy,-0.8511603027338239
22,statement,actor_None_statement_02,raw,pair_0054_sad,14,02,sad,-6.689318292630453
22,statement,actor_None_statement_02,raw,pair_0055_happy,14,02,happy,-11.395312952902177
22,statement,actor_None_statement_02,raw,pair_0055_sad,14,02,sad,-1.6930970332661808
22,statement,actor_None_statement_02,raw,pair_0058_happy,15,02,happy,-11.59604039504221
22,statement,actor_None_statement_02,raw,pair_0058_sad,15,02,sad,-6.2393618335598084
22,statement,actor_None_statement_02,raw,pair_0059_happy,15,02,happy,-9.438672958065581
22,statement,actor_None_statement_02,raw,pair_0059_sad,15,02,sad,5.717370627851711
22,statement,actor_None_statement_02,raw,pair_0062_happy,16,02,happy,-5.193234438197939
22,statement,actor_None_statement_02,raw,pair_0062_sad,16,02,sad,-11.22486494501213
22,statement,actor_None_statement_02,raw,pair_0063_happy,16,02,happy,-8.790328903197898
22,statement,actor_None_statement_02,raw,pair_0063_sad,16,02,sad,-8.367991467493944
22,statement,actor_None_statement_02,raw,pair_0066_happy,17,02,happy,-14.63351413248153
22,statement,actor_None_statement_02,raw,pair_0066_sad,17,02,sad,-13.80692540290563
22,statement,actor_None_statement_02,raw,pair_0067_happy,17,02,happy,0.1847668007037484
22,statement,actor_None_statement_02,raw,pair_0067_sad,17,02,sad,-4.305055527161148
22,statement,actor_None_statement_02,raw,pair_0070_happy,18,02,happy,-13.119671104914179
22,statement,actor_None_statement_02,raw,pair_0070_sad,18,02,sad,-13.459025038377392
22,statement,actor_None_statement_02,raw,pair_0071_happy,18,02,happy,-9.362123226664266
22,statement,actor_None_statement_02,raw,pair_0071_sad,18,02,sad,-12.523110545236339
22,statement,actor_None_statement_02,raw,pair_0074_happy,19,02,happy,-14.096322047041337
22,statement,actor_None_statement_02,raw,pair_0074_sad,19,02,sad,-12.582349709044529
22,statement,actor_None_statement_02,raw,pair_0075_happy,19,02,happy,-3.822055610837328
22,statement,actor_None_statement_02,raw,pair_0075_sad,19,02,sad,1.4926640315814943
22,statement,actor_None_statement_02,raw,pair_0078_happy,20,02,happy,2.064792565034658
22,statement,actor_None_statement_02,raw,pair_0078_sad,20,02,sad,4.122198647163128
22,statement,actor_None_statement_02,raw,pair_0079_happy,20,02,happy,-11.538117513090837
22,statement,actor_None_statement_02,raw,pair_0079_sad,20,02,sad,1.50730177246842
22,statement,actor_None_statement_02,raw,pair_0082_happy,21,02,happy,-9.975661405855675
22,statement,actor_None_statement_02,raw,pair_0082_sad,21,02,sad,-13.934515549449912
22,statement,actor_None_statement_02,raw,pair_0083_happy,21,02,happy,-9.370434931408546
22,statement,actor_None_statement_02,raw,pair_0083_sad,21,02,sad,-18.71484718652617
22,statement,actor_None_statement_02,raw,pair_0086_happy,22,02,happy,-4.336511003886558
22,statement,actor_None_statement_02,raw,pair_0086_sad,22,02,sad,-10.977047243755585
22,statement,actor_None_statement_02,raw,pair_0087_happy,22,02,happy,-12.129719397994487
22,statement,actor_None_statement_02,raw,pair_0087_sad,22,02,sad,-2.3913646691794206
22,statement,actor_None_statement_02,raw,pair_0090_happy,23,02,happy,6.364567821728535
22,statement,actor_None_statement_02,raw,pair_0090_sad,23,02,sad,-11.546545869029838
22,statement,actor_None_statement_02,raw,pair_0091_happy,23,02,happy,24.13583270242541
22,statement,actor_None_statement_02,raw,pair_0091_sad,23,02,sad,-12.123534324349933
22,statement,actor_None_statement_02,raw,pair_0094_happy,24,02,happy,-12.20996393059278
22,statement,actor_None_statement_02,raw,pair_0094_sad,24,02,sad,-21.91762723997686
22,statement,actor_None_statement_02,raw,pair_0095_happy,24,02,happy,-16.181576316774063
22,statement,actor_None_statement_02,raw,pair_0095_sad,24,02,sad,-9.093570002089134
22,statement,actor_None_statement_02,source_center_noop,pair_0002_happy,01,02,happy,-6.889715846717458
22,statement,actor_None_statement_02,source_center_noop,pair_0002_sad,01,02,sad,-17.076413369788725
22,statement,actor_None_statement_02,source_center_noop,pair_0003_happy,01,02,happy,-6.102402076470021
22,statement,actor_None_statement_02,source_center_noop,pair_0003_sad,01,02,sad,-16.77855389758546
22,statement,actor_None_statement_02,source_center_noop,pair_0006_happy,02,02,happy,-2.4270464614784473
22,statement,actor_None_statement_02,source_center_noop,pair_0006_sad,02,02,sad,-9.151410240882518
22,statement,actor_None_statement_02,source_center_noop,pair_0007_happy,02,02,happy,-4.973758962152926
22,statement,actor_None_statement_02,source_center_noop,pair_0007_sad,02,02,sad,-9.77803357034444
22,statement,actor_None_statement_02,source_center_noop,pair_0010_happy,03,02,happy,-10.100542415015418
22,statement,actor_None_statement_02,source_center_noop,pair_0010_sad,03,02,sad,-7.576848344855279
22,statement,actor_None_statement_02,source_center_noop,pair_0011_happy,03,02,happy,-10.100919065079102
22,statement,actor_None_statement_02,source_center_noop,pair_0011_sad,03,02,sad,-11.252005221610535
22,statement,actor_None_statement_02,source_center_noop,pair_0014_happy,04,02,happy,-9.158614744142106
22,statement,actor_None_statement_02,source_center_noop,pair_0014_sad,04,02,sad,-11.525825816845012
22,statement,actor_None_statement_02,source_center_noop,pair_0015_happy,04,02,happy,-9.072178030387946
22,statement,actor_None_statement_02,source_center_noop,pair_0015_sad,04,02,sad,-19.115763560200453
22,statement,actor_None_statement_02,source_center_noop,pair_0018_happy,05,02,happy,-12.905490961503121
22,statement,actor_None_statement_02,source_center_noop,pair_0018_sad,05,02,sad,-6.976420188899548
22,statement,actor_None_statement_02,source_center_noop,pair_0019_happy,05,02,happy,-8.92294397189184
22,statement,actor_None_statement_02,source_center_noop,pair_0019_sad,05,02,sad,-13.596433807411984
22,statement,actor_None_statement_02,source_center_noop,pair_0022_happy,06,02,happy,-10.73471218620037
22,statement,actor_None_statement_02,source_center_noop,pair_0022_sad,06,02,sad,-10.849493803810176
22,statement,actor_None_statement_02,source_center_noop,pair_0023_happy,06,02,happy,-3.2081820648454524
22,statement,actor_None_statement_02,source_center_noop,pair_0023_sad,06,02,sad,-10.591322548380813
22,statement,actor_None_statement_02,source_center_noop,pair_0026_happy,07,02,happy,-1.750846211499713
22,statement,actor_None_statement_02,source_center_noop,pair_0026_sad,07,02,sad,-10.344011819235904
22,statement,actor_None_statement_02,source_center_noop,pair_0027_happy,07,02,happy,-1.750846211499713
22,statement,actor_None_statement_02,source_center_noop,pair_0027_sad,07,02,sad,-4.414411196806931
22,statement,actor_None_statement_02,source_center_noop,pair_0030_happy,08,02,happy,-8.05679664045427
22,statement,actor_None_statement_02,source_center_noop,pair_0030_sad,08,02,sad,13.571883987044785
22,statement,actor_None_statement_02,source_center_noop,pair_0031_happy,08,02,happy,-11.973916861043882
22,statement,actor_None_statement_02,source_center_noop,pair_0031_sad,08,02,sad,15.486830002610738
22,statement,actor_None_statement_02,source_center_noop,pair_0034_happy,09,02,happy,-15.984085089209335
22,statement,actor_None_statement_02,source_center_noop,pair_0034_sad,09,02,sad,-25.934771732721472
22,statement,actor_None_statement_02,source_center_noop,pair_0035_happy,09,02,happy,-9.2679899895066
22,statement,actor_None_statement_02,source_center_noop,pair_0035_sad,09,02,sad,-2.1231602566862087
22,statement,actor_None_statement_02,source_center_noop,pair_0038_happy,10,02,happy,-8.148272142939714
22,statement,actor_None_statement_02,source_center_noop,pair_0038_sad,10,02,sad,0.8809498167430938
22,statement,actor_None_statement_02,source_center_noop,pair_0039_happy,10,02,happy,2.587231429904442
22,statement,actor_None_statement_02,source_center_noop,pair_0039_sad,10,02,sad,-10.28412674114883
22,statement,actor_None_statement_02,source_center_noop,pair_0042_happy,11,02,happy,-15.95184771426836
22,statement,actor_None_statement_02,source_center_noop,pair_0042_sad,11,02,sad,-18.647432125144086
22,statement,actor_None_statement_02,source_center_noop,pair_0043_happy,11,02,happy,-10.69369663323193
22,statement,actor_None_statement_02,source_center_noop,pair_0043_sad,11,02,sad,-17.969880684668055
22,statement,actor_None_statement_02,source_center_noop,pair_0046_happy,12,02,happy,-4.11063266227616
22,statement,actor_None_statement_02,source_center_noop,pair_0046_sad,12,02,sad,-9.818336964043448
22,statement,actor_None_statement_02,source_center_noop,pair_0047_happy,12,02,happy,-0.20739145315652863
22,statement,actor_None_statement_02,source_center_noop,pair_0047_sad,12,02,sad,-9.977860026195295
22,statement,actor_None_statement_02,source_center_noop,pair_0050_happy,13,02,happy,4.0681863948381185
22,statement,actor_None_statement_02,source_center_noop,pair_0050_sad,13,02,sad,-7.904928145186901
22,statement,actor_None_statement_02,source_center_noop,pair_0051_happy,13,02,happy,-5.877042785720869
22,statement,actor_None_statement_02,source_center_noop,pair_0051_sad,13,02,sad,-6.841316401471154
22,statement,actor_None_statement_02,source_center_noop,pair_0054_happy,14,02,happy,-0.8511603027338239
22,statement,actor_None_statement_02,source_center_noop,pair_0054_sad,14,02,sad,-6.689318292630453
22,statement,actor_None_statement_02,source_center_noop,pair_0055_happy,14,02,happy,-11.395312952902177
22,statement,actor_None_statement_02,source_center_noop,pair_0055_sad,14,02,sad,-1.6930970332661808
22,statement,actor_None_statement_02,source_center_noop,pair_0058_happy,15,02,happy,-11.59604039504221
22,statement,actor_None_statement_02,source_center_noop,pair_0058_sad,15,02,sad,-6.2393618335598084
22,statement,actor_None_statement_02,source_center_noop,pair_0059_happy,15,02,happy,-9.438672958065581
22,statement,actor_None_statement_02,source_center_noop,pair_0059_sad,15,02,sad,5.717370627851711
22,statement,actor_None_statement_02,source_center_noop,pair_0062_happy,16,02,happy,-5.193234438197939
22,statement,actor_None_statement_02,source_center_noop,pair_0062_sad,16,02,sad,-11.22486494501213
22,statement,actor_None_statement_02,source_center_noop,pair_0063_happy,16,02,happy,-8.790328903197898
22,statement,actor_None_statement_02,source_center_noop,pair_0063_sad,16,02,sad,-8.367991467493944
22,statement,actor_None_statement_02,source_center_noop,pair_0066_happy,17,02,happy,-14.63351413248153
22,statement,actor_None_statement_02,source_center_noop,pair_0066_sad,17,02,sad,-13.80692540290563
22,statement,actor_None_statement_02,source_center_noop,pair_0067_happy,17,02,happy,0.1847668007037484
22,statement,actor_None_statement_02,source_center_noop,pair_0067_sad,17,02,sad,-4.305055527161148
22,statement,actor_None_statement_02,source_center_noop,pair_0070_happy,18,02,happy,-13.119671104914179
22,statement,actor_None_statement_02,source_center_noop,pair_0070_sad,18,02,sad,-13.459025038377392
22,statement,actor_None_statement_02,source_center_noop,pair_0071_happy,18,02,happy,-9.362123226664266
22,statement,actor_None_statement_02,source_center_noop,pair_0071_sad,18,02,sad,-12.523110545236339
22,statement,actor_None_statement_02,source_center_noop,pair_0074_happy,19,02,happy,-14.096322047041337
22,statement,actor_None_statement_02,source_center_noop,pair_0074_sad,19,02,sad,-12.582349709044529
22,statement,actor_None_statement_02,source_center_noop,pair_0075_happy,19,02,happy,-3.822055610837328
22,statement,actor_None_statement_02,source_center_noop,pair_0075_sad,19,02,sad,1.4926640315814943
22,statement,actor_None_statement_02,source_center_noop,pair_0078_happy,20,02,happy,2.064792565034658
22,statement,actor_None_statement_02,source_center_noop,pair_0078_sad,20,02,sad,4.122198647163128
22,statement,actor_None_statement_02,source_center_noop,pair_0079_happy,20,02,happy,-11.538117513090837
22,statement,actor_None_statement_02,source_center_noop,pair_0079_sad,20,02,sad,1.50730177246842
22,statement,actor_None_statement_02,source_center_noop,pair_0082_happy,21,02,happy,-9.975661405855675
22,statement,actor_None_statement_02,source_center_noop,pair_0082_sad,21,02,sad,-13.934515549449912
22,statement,actor_None_statement_02,source_center_noop,pair_0083_happy,21,02,happy,-9.370434931408546
22,statement,actor_None_statement_02,source_center_noop,pair_0083_sad,21,02,sad,-18.71484718652617
22,statement,actor_None_statement_02,source_center_noop,pair_0086_happy,22,02,happy,-4.336511003886558
22,statement,actor_None_statement_02,source_center_noop,pair_0086_sad,22,02,sad,-10.977047243755585
22,statement,actor_None_statement_02,source_center_noop,pair_0087_happy,22,02,happy,-12.129719397994487
22,statement,actor_None_statement_02,source_center_noop,pair_0087_sad,22,02,sad,-2.3913646691794206
22,statement,actor_None_statement_02,source_center_noop,pair_0090_happy,23,02,happy,6.364567821728535
22,statement,actor_None_statement_02,source_center_noop,pair_0090_sad,23,02,sad,-11.546545869029838
22,statement,actor_None_statement_02,source_center_noop,pair_0091_happy,23,02,happy,24.13583270242541
22,statement,actor_None_statement_02,source_center_noop,pair_0091_sad,23,02,sad,-12.123534324349933
22,statement,actor_None_statement_02,source_center_noop,pair_0094_happy,24,02,happy,-12.20996393059278
22,statement,actor_None_statement_02,source_center_noop,pair_0094_sad,24,02,sad,-21.91762723997686
22,statement,actor_None_statement_02,source_center_noop,pair_0095_happy,24,02,happy,-16.181576316774063
22,statement,actor_None_statement_02,source_center_noop,pair_0095_sad,24,02,sad,-9.093570002089134
22,statement,actor_None_statement_02,transductive_center,pair_0002_happy,01,02,happy,1.198880871191724
22,statement,actor_None_statement_02,transductive_center,pair_0002_sad,01,02,sad,-8.987816651879543
22,statement,actor_None_statement_02,transductive_center,pair_0003_happy,01,02,happy,1.9861946414391607
22,statement,actor_None_statement_02,transductive_center,pair_0003_sad,01,02,sad,-8.689957179676279
22,statement,actor_None_statement_02,transductive_center,pair_0006_happy,02,02,happy,5.6615502564307345
22,statement,actor_None_statement_02,transductive_center,pair_0006_sad,02,02,sad,-1.062813522973336
22,statement,actor_None_statement_02,transductive_center,pair_0007_happy,02,02,happy,3.1148377557562554
22,statement,actor_None_statement_02,transductive_center,pair_0007_sad,02,02,sad,-1.689436852435259
22,statement,actor_None_statement_02,transductive_center,pair_0010_happy,03,02,happy,-2.0119456971062366
22,statement,actor_None_statement_02,transductive_center,pair_0010_sad,03,02,sad,0.5117483730539032
22,statement,actor_None_statement_02,transductive_center,pair_0011_happy,03,02,happy,-2.0123223471699205
22,statement,actor_None_statement_02,transductive_center,pair_0011_sad,03,02,sad,-3.163408503701353
22,statement,actor_None_statement_02,transductive_center,pair_0014_happy,04,02,happy,-1.0700180262329244
22,statement,actor_None_statement_02,transductive_center,pair_0014_sad,04,02,sad,-3.4372290989358305
22,statement,actor_None_statement_02,transductive_center,pair_0015_happy,04,02,happy,-0.9835813124787638
22,statement,actor_None_statement_02,transductive_center,pair_0015_sad,04,02,sad,-11.02716684229127
22,statement,actor_None_statement_02,transductive_center,pair_0018_happy,05,02,happy,-4.816894243593939
22,statement,actor_None_statement_02,transductive_center,pair_0018_sad,05,02,sad,1.1121765290096342
22,statement,actor_None_statement_02,transductive_center,pair_0019_happy,05,02,happy,-0.8343472539826582
22,statement,actor_None_statement_02,transductive_center,pair_0019_sad,05,02,sad,-5.507837089502802
22,statement,actor_None_statement_02,transductive_center,pair_0022_happy,06,02,happy,-2.646115468291189
22,statement,actor_None_statement_02,transductive_center,pair_0022_sad,06,02,sad,-2.7608970859009947
22,statement,actor_None_statement_02,transductive_center,pair_0023_happy,06,02,happy,4.880414653063729
