pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,layer_index,layer,patch_site,patch_kind,baseline_happy_happy_score,baseline_happy_sad_score,baseline_sad_happy_score,baseline_sad_sad_score,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_score,patched_happy_target_sad_score,patched_sad_target_happy_score,patched_sad_target_sad_score,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0062,16,02,01,01,pair_0062_happy,pair_0062_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.25511932373047,-41.43118667602539,-33.07981491088867,-41.44548416137695,8.176067352294922,8.365669250488281,-33.25511932373047,-41.43118667602539,-33.07981491088867,-41.44548416137695,8.176067352294922,8.365669250488281,0.0,0.0,0.0,False,False,
pair_0063,16,02,02,01,pair_0063_happy,pair_0063_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.32183837890625,-41.305660247802734,-33.620216369628906,-40.60352325439453,7.983821868896484,6.983306884765625,-33.32183837890625,-41.305660247802734,-33.620216369628906,-40.60352325439453,7.983821868896484,6.983306884765625,0.0,0.0,0.0,False,False,
pair_0064,17,01,01,01,pair_0064_happy,pair_0064_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.047271728515625,-40.40711212158203,-32.825252532958984,-39.98970031738281,7.359840393066406,7.164447784423828,-33.047271728515625,-40.40711212158203,-32.825252532958984,-39.98970031738281,7.359840393066406,7.164447784423828,0.0,0.0,0.0,False,False,
pair_0065,17,01,02,01,pair_0065_happy,pair_0065_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.825347900390625,-40.233551025390625,-33.10691833496094,-40.32878875732422,7.408203125,7.221870422363281,-32.825347900390625,-40.233551025390625,-33.10691833496094,-40.32878875732422,7.408203125,7.221870422363281,0.0,0.0,0.0,False,False,
pair_0066,17,02,01,01,pair_0066_happy,pair_0066_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.225982666015625,-41.648773193359375,-32.85729217529297,-41.228981018066406,8.42279052734375,8.371688842773438,-33.225982666015625,-41.648773193359375,-32.85729217529297,-41.228981018066406,8.42279052734375,8.371688842773438,0.0,0.0,0.0,False,False,
pair_0067,17,02,02,01,pair_0067_happy,pair_0067_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.88420104980469,-41.580013275146484,-33.33070755004883,-41.2586669921875,8.695812225341797,7.927959442138672,-32.88420104980469,-41.580013275146484,-33.33070755004883,-41.2586669921875,8.695812225341797,7.927959442138672,0.0,0.0,0.0,False,False,
pair_0068,18,01,01,01,pair_0068_happy,pair_0068_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.873573303222656,-40.20233917236328,-32.98768615722656,-40.38367462158203,7.328765869140625,7.395988464355469,-32.873573303222656,-40.20233917236328,-32.98768615722656,-40.38367462158203,7.328765869140625,7.395988464355469,0.0,0.0,0.0,False,False,
pair_0069,18,01,02,01,pair_0069_happy,pair_0069_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.52810287475586,-40.777305603027344,-32.93345642089844,-40.354618072509766,7.249202728271484,7.421161651611328,-33.52810287475586,-40.777305603027344,-32.93345642089844,-40.354618072509766,7.249202728271484,7.421161651611328,0.0,0.0,0.0,False,False,
pair_0070,18,02,01,01,pair_0070_happy,pair_0070_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.22041320800781,-40.528839111328125,-33.094181060791016,-41.21221160888672,7.3084259033203125,8.118030548095703,-33.22041320800781,-40.528839111328125,-33.094181060791016,-41.21221160888672,7.3084259033203125,8.118030548095703,0.0,0.0,0.0,False,False,
pair_0071,18,02,02,01,pair_0071_happy,pair_0071_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.607757568359375,-42.768131256103516,-33.611968994140625,-41.22502899169922,10.16037368774414,7.613059997558594,-32.607757568359375,-42.768131256103516,-33.611968994140625,-41.22502899169922,10.16037368774414,7.613059997558594,0.0,0.0,0.0,False,False,
pair_0072,19,01,01,01,pair_0072_happy,pair_0072_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.86315155029297,-40.23444747924805,-32.857505798339844,-40.488773345947266,7.371295928955078,7.631267547607422,-32.86315155029297,-40.23444747924805,-32.857505798339844,-40.488773345947266,7.371295928955078,7.631267547607422,0.0,0.0,0.0,False,False,
pair_0073,19,01,02,01,pair_0073_happy,pair_0073_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.68644714355469,-40.35894012451172,-32.995384216308594,-40.74091720581055,7.672492980957031,7.745532989501953,-32.68644714355469,-40.35894012451172,-32.995384216308594,-40.74091720581055,7.672492980957031,7.745532989501953,0.0,0.0,0.0,False,False,
pair_0074,19,02,01,01,pair_0074_happy,pair_0074_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.990203857421875,-41.2833137512207,-32.0921630859375,-41.11214828491211,8.293109893798828,9.01998519897461,-32.990203857421875,-41.2833137512207,-32.0921630859375,-41.11214828491211,8.293109893798828,9.01998519897461,0.0,0.0,0.0,False,False,
pair_0075,19,02,02,01,pair_0075_happy,pair_0075_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.99714660644531,-40.509002685546875,-33.23686981201172,-41.21039962768555,7.5118560791015625,7.973529815673828,-32.99714660644531,-40.509002685546875,-33.23686981201172,-41.21039962768555,7.5118560791015625,7.973529815673828,0.0,0.0,0.0,False,False,
pair_0076,20,01,01,01,pair_0076_happy,pair_0076_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.93125534057617,-39.985862731933594,-32.917728424072266,-40.04986572265625,7.054607391357422,7.132137298583984,-32.93125534057617,-39.985862731933594,-32.917728424072266,-40.04986572265625,7.054607391357422,7.132137298583984,0.0,0.0,0.0,False,False,
pair_0077,20,01,02,01,pair_0077_happy,pair_0077_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.075679779052734,-40.85244369506836,-32.795631408691406,-41.074798583984375,7.776763916015625,8.279167175292969,-33.075679779052734,-40.85244369506836,-32.795631408691406,-41.074798583984375,7.776763916015625,8.279167175292969,0.0,0.0,0.0,False,False,
pair_0078,20,02,01,01,pair_0078_happy,pair_0078_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.295528411865234,-40.692630767822266,-33.4690055847168,-42.57328796386719,7.397102355957031,9.10428237915039,-33.295528411865234,-40.692630767822266,-33.4690055847168,-42.57328796386719,7.397102355957031,9.10428237915039,0.0,0.0,0.0,False,False,
pair_0079,20,02,02,01,pair_0079_happy,pair_0079_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.082611083984375,-41.00581359863281,-33.35601806640625,-40.29431915283203,7.9232025146484375,6.938301086425781,-33.082611083984375,-41.00581359863281,-33.35601806640625,-40.29431915283203,7.9232025146484375,6.938301086425781,0.0,0.0,0.0,False,False,
pair_0080,21,01,01,01,pair_0080_happy,pair_0080_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.85218811035156,-40.01437759399414,-32.76691818237305,-39.70962142944336,7.162189483642578,6.9427032470703125,-32.85218811035156,-40.01437759399414,-32.76691818237305,-39.70962142944336,7.162189483642578,6.9427032470703125,0.0,0.0,0.0,False,False,
pair_0081,21,01,02,01,pair_0081_happy,pair_0081_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.643226623535156,-40.15229034423828,-32.66883087158203,-39.679649353027344,7.509063720703125,7.0108184814453125,-32.643226623535156,-40.15229034423828,-32.66883087158203,-39.679649353027344,7.509063720703125,7.0108184814453125,0.0,0.0,0.0,False,False,
pair_0082,21,02,01,01,pair_0082_happy,pair_0082_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.23106002807617,-40.944679260253906,-33.096656799316406,-40.35962677001953,7.713619232177734,7.262969970703125,-33.23106002807617,-40.944679260253906,-33.096656799316406,-40.35962677001953,7.713619232177734,7.262969970703125,0.0,0.0,0.0,False,False,
pair_0083,21,02,02,01,pair_0083_happy,pair_0083_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.2512321472168,-40.80183029174805,-33.164058685302734,-40.42896270751953,7.55059814453125,7.264904022216797,-33.2512321472168,-40.80183029174805,-33.164058685302734,-40.42896270751953,7.55059814453125,7.264904022216797,0.0,0.0,0.0,False,False,
pair_0084,22,01,01,01,pair_0084_happy,pair_0084_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.87738800048828,-40.39521026611328,-32.697532653808594,-40.488182067871094,7.517822265625,7.7906494140625,-32.87738800048828,-40.39521026611328,-32.697532653808594,-40.488182067871094,7.517822265625,7.7906494140625,0.0,0.0,0.0,False,False,
pair_0085,22,01,02,01,pair_0085_happy,pair_0085_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.9325065612793,-40.586273193359375,-32.7760009765625,-40.52599334716797,7.653766632080078,7.749992370605469,-32.9325065612793,-40.586273193359375,-32.7760009765625,-40.52599334716797,7.653766632080078,7.749992370605469,0.0,0.0,0.0,False,False,
pair_0086,22,02,01,01,pair_0086_happy,pair_0086_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.23915481567383,-41.107933044433594,-33.42022705078125,-41.151187896728516,7.868778228759766,7.730960845947266,-33.23915481567383,-41.107933044433594,-33.42022705078125,-41.151187896728516,7.868778228759766,7.730960845947266,0.0,0.0,0.0,False,False,
pair_0087,22,02,02,01,pair_0087_happy,pair_0087_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.018150329589844,-40.8239631652832,-33.119110107421875,-41.39097595214844,7.805812835693359,8.271865844726562,-33.018150329589844,-40.8239631652832,-33.119110107421875,-41.39097595214844,7.805812835693359,8.271865844726562,0.0,0.0,0.0,False,False,
pair_0088,23,01,01,01,pair_0088_happy,pair_0088_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.912872314453125,-40.31639862060547,-32.82685089111328,-40.44801330566406,7.403526306152344,7.621162414550781,-32.912872314453125,-40.31639862060547,-32.82685089111328,-40.44801330566406,7.403526306152344,7.621162414550781,0.0,0.0,0.0,False,False,
pair_0089,23,01,02,01,pair_0089_happy,pair_0089_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.942832946777344,-40.55699920654297,-33.03032684326172,-40.54861831665039,7.614166259765625,7.518291473388672,-32.942832946777344,-40.55699920654297,-33.03032684326172,-40.54861831665039,7.614166259765625,7.518291473388672,0.0,0.0,0.0,False,False,
pair_0090,23,02,01,01,pair_0090_happy,pair_0090_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.80194091796875,-42.01996612548828,-33.03046798706055,-41.253273010253906,9.218025207519531,8.22280502319336,-32.80194091796875,-42.01996612548828,-33.03046798706055,-41.253273010253906,9.218025207519531,8.22280502319336,0.0,0.0,0.0,False,False,
pair_0091,23,02,02,01,pair_0091_happy,pair_0091_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.03374099731445,-42.197593688964844,-33.41120147705078,-40.790252685546875,9.16385269165039,7.379051208496094,-33.03374099731445,-42.197593688964844,-33.41120147705078,-40.790252685546875,9.16385269165039,7.379051208496094,0.0,0.0,0.0,False,False,
pair_0092,24,01,01,01,pair_0092_happy,pair_0092_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.89532470703125,-40.428348541259766,-32.5126838684082,-39.914405822753906,7.533023834228516,7.401721954345703,-32.89532470703125,-40.428348541259766,-32.5126838684082,-39.914405822753906,7.533023834228516,7.401721954345703,0.0,0.0,0.0,False,False,
pair_0093,24,01,02,01,pair_0093_happy,pair_0093_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-32.79570388793945,-40.24006652832031,-32.68783950805664,-40.48069381713867,7.444362640380859,7.792854309082031,-32.79570388793945,-40.24006652832031,-32.68783950805664,-40.48069381713867,7.444362640380859,7.792854309082031,0.0,0.0,0.0,False,False,
pair_0094,24,02,01,01,pair_0094_happy,pair_0094_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.50531005859375,-41.442108154296875,-33.27792739868164,-40.785213470458984,7.936798095703125,7.507286071777344,-33.50531005859375,-41.442108154296875,-33.27792739868164,-40.785213470458984,7.936798095703125,7.507286071777344,0.0,0.0,0.0,False,False,
pair_0095,24,02,02,01,pair_0095_happy,pair_0095_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,audio_tokens,-33.193397521972656,-41.21372985839844,-33.260799407958984,-41.309837341308594,8.020332336425781,8.04903793334961,-33.193397521972656,-41.21372985839844,-33.260799407958984,-41.309837341308594,8.020332336425781,8.04903793334961,0.0,0.0,0.0,False,False,
pair_0000,01,01,01,01,pair_0000_happy,pair_0000_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-32.906497955322266,-40.61582565307617,-32.872337341308594,-40.52363204956055,7.709327697753906,7.651294708251953,-32.84734344482422,-40.269569396972656,-32.9315071105957,-40.86989974975586,7.4222259521484375,7.938392639160156,0.28710174560546875,0.2870979309082031,0.28709983825683594,True,True,
pair_0001,01,01,02,01,pair_0001_happy,pair_0001_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-32.807010650634766,-40.480464935302734,-32.87761688232422,-40.29866027832031,7.673454284667969,7.421043395996094,-32.91083526611328,-40.20077896118164,-32.773780822753906,-40.57836151123047,7.289943695068359,7.8045806884765625,0.3835105895996094,0.38353729248046875,0.38352394104003906,True,True,
pair_0002,01,02,01,01,pair_0002_happy,pair_0002_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-33.14122772216797,-41.046043395996094,-33.19336700439453,-41.567901611328125,7.904815673828125,8.374534606933594,-33.20246887207031,-41.42775344848633,-33.13211441040039,-41.18618392944336,8.225284576416016,8.054069519042969,-0.3204689025878906,-0.320465087890625,-0.3204669952392578,False,False,
pair_0003,01,02,02,01,pair_0003_happy,pair_0003_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-33.26335525512695,-41.05799865722656,-33.390846252441406,-41.1466178894043,7.794643402099609,7.755771636962891,-33.252403259277344,-40.9931640625,-33.40176773071289,-41.211448669433594,7.740760803222656,7.809680938720703,0.053882598876953125,0.0539093017578125,0.05389595031738281,True,True,
pair_0004,02,01,01,01,pair_0004_happy,pair_0004_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-32.723960876464844,-40.329345703125,-33.00586700439453,-40.413299560546875,7.605384826660156,7.407432556152344,-32.92211151123047,-40.009063720703125,-32.807716369628906,-40.733612060546875,7.086952209472656,7.925895690917969,0.5184326171875,0.518463134765625,0.5184478759765625,True,True,
pair_0005,02,01,02,01,pair_0005_happy,pair_0005_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-32.88285827636719,-40.35342788696289,-32.840545654296875,-40.420074462890625,7.470569610595703,7.57952880859375,-32.82154083251953,-40.26934051513672,-32.9018669128418,-40.50419998168945,7.4477996826171875,7.602333068847656,0.022769927978515625,0.02280426025390625,0.022787094116210938,True,True,
pair_0006,02,02,01,01,pair_0006_happy,pair_0006_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-33.32653045654297,-40.607730865478516,-33.2708740234375,-40.77283477783203,7.281200408935547,7.501960754394531,-33.325069427490234,-40.78998947143555,-33.272308349609375,-40.59056091308594,7.4649200439453125,7.3182525634765625,-0.18371963500976562,-0.18370819091796875,-0.1837139129638672,False,False,
pair_0007,02,02,02,01,pair_0007_happy,pair_0007_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-33.26520919799805,-40.81932067871094,-33.316802978515625,-41.32069396972656,7.554111480712891,8.003890991210938,-33.36504364013672,-41.38190460205078,-33.21696472167969,-40.75811004638672,8.016860961914062,7.541145324707031,-0.4627494812011719,-0.46274566650390625,-0.46274757385253906,False,False,
pair_0008,03,01,01,01,pair_0008_happy,pair_0008_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-33.23826217651367,-40.160545349121094,-32.871337890625,-40.523345947265625,6.922283172607422,7.652008056640625,-32.965885162353516,-40.45781707763672,-33.143707275390625,-40.226112365722656,7.491931915283203,7.082405090332031,-0.5696487426757812,-0.5696029663085938,-0.5696258544921875,False,False,
pair_0009,03,01,02,01,pair_0009_happy,pair_0009_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-32.83757019042969,-40.17271041870117,-32.902679443359375,-40.617942810058594,7.335140228271484,7.715263366699219,-32.90009307861328,-40.45800018310547,-32.84013366699219,-40.33267593383789,7.5579071044921875,7.492542266845703,-0.22276687622070312,-0.22272109985351562,-0.22274398803710938,False,False,
pair_0010,03,02,01,01,pair_0010_happy,pair_0010_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-33.3384895324707,-41.062469482421875,-33.22782516479492,-41.00354766845703,7.723979949951172,7.775722503662109,-33.28540802001953,-41.120208740234375,-33.28089904785156,-40.945804595947266,7.834800720214844,7.664905548095703,-0.11082077026367188,-0.11081695556640625,-0.11081886291503906,False,False,
pair_0011,03,02,02,01,pair_0011_happy,pair_0011_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-33.24159622192383,-41.173126220703125,-33.178077697753906,-41.440956115722656,7.931529998779297,8.26287841796875,-33.180145263671875,-41.47737503051758,-33.2395133972168,-41.136688232421875,8.297229766845703,7.897174835205078,-0.36569976806640625,-0.3657035827636719,-0.36570167541503906,False,False,
pair_0012,04,01,01,01,pair_0012_happy,pair_0012_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-32.72740936279297,-40.23261260986328,-32.91100311279297,-40.410213470458984,7.5052032470703125,7.499210357666016,-32.823692321777344,-40.305145263671875,-32.81470489501953,-40.33769607543945,7.481452941894531,7.522991180419922,0.02375030517578125,0.02378082275390625,0.02376556396484375,True,True,
pair_0013,04,01,02,01,pair_0013_happy,pair_0013_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-32.94976806640625,-40.15290832519531,-32.91361999511719,-40.468021392822266,7.2031402587890625,7.554401397705078,-32.95039749145508,-40.26033401489258,-32.91299057006836,-40.36061096191406,7.3099365234375,7.447620391845703,-0.1067962646484375,-0.106781005859375,-0.10678863525390625,False,False,
pair_0014,04,02,01,01,pair_0014_happy,pair_0014_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-33.230369567871094,-40.49817657470703,-32.99338150024414,-40.90376281738281,7.2678070068359375,7.910381317138672,-33.034210205078125,-41.093238830566406,-33.18953323364258,-40.308685302734375,8.059028625488281,7.119152069091797,-0.7912216186523438,-0.791229248046875,-0.7912254333496094,False,False,
pair_0015,04,02,02,01,pair_0015_happy,pair_0015_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-33.334197998046875,-40.492889404296875,-33.412193298339844,-40.960044860839844,7.15869140625,7.5478515625,-33.474159240722656,-40.943504333496094,-33.272239685058594,-40.50945281982422,7.4693450927734375,7.237213134765625,-0.3106536865234375,-0.310638427734375,-0.31064605712890625,False,False,
pair_0016,05,01,01,01,pair_0016_happy,pair_0016_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-32.893394470214844,-40.04497528076172,-32.97637939453125,-40.67535400390625,7.151580810546875,7.698974609375,-33.037567138671875,-40.728694915771484,-32.83219909667969,-39.99165725708008,7.691127777099609,7.159458160400391,-0.5395469665527344,-0.5395164489746094,-0.5395317077636719,False,False,
pair_0017,05,01,02,01,pair_0017_happy,pair_0017_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",23,layer_23,post_decoder_block_output,decision_token,-33.059226989746094,-40.66766357421875,-32.76953887939453,-40.188873291015625,7.608436584472656,7.419334411621094,-32.89708709716797,-40.17742156982422,-32.931671142578125,-40.679134368896484,7.28033447265625,7.747463226318359,0.32810211181640625,0.3281288146972656,0.32811546325683594,True,True,
