control,seed,pair_id,actor,statement,repetition,intensity,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,layer_index,layer,patch_site,happy_sample_id,sad_sample_id,happy_target_donor_sample_id,happy_target_donor_emotion,happy_target_donor_actor,happy_donor_same_emotion,happy_donor_same_actor,happy_donor_same_content,happy_donor_is_matched_counterpart,sad_target_donor_sample_id,sad_target_donor_emotion,sad_target_donor_actor,sad_donor_same_emotion,sad_donor_same_actor,sad_donor_same_content,sad_donor_is_matched_counterpart,baseline_happy_margin,baseline_sad_margin,patched_happy_target_margin,patched_sad_target_margin,happy_donor_aligned_effect,sad_donor_aligned_effect,counterfactual_effect,happy_direction,sad_direction,error
same_emotion,1234,pair_0073,19,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0073_happy,pair_0073_sad,pair_0041_happy,happy,11,True,False,True,False,pair_0037_sad,sad,10,True,False,True,False,-4.707802772521973,-4.421674728393555,-4.979180335998535,-4.269916534423828,-0.2713775634765625,-0.15175819396972656,-0.21156787872314453,False,False,
same_emotion,1234,pair_0074,19,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0074_happy,pair_0074_sad,pair_0058_happy,happy,15,True,False,True,False,pair_0010_sad,sad,03,True,False,True,False,-4.120580673217773,-5.197248458862305,-4.127350807189941,-4.648748397827148,-0.006770133972167969,-0.5485000610351562,-0.2776350975036621,False,False,
same_emotion,1234,pair_0075,19,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0075_happy,pair_0075_sad,pair_0079_happy,happy,20,True,False,True,False,pair_0035_sad,sad,09,True,False,True,False,-3.3032093048095703,-3.2462730407714844,-3.5931358337402344,-3.370589256286621,-0.28992652893066406,0.12431621551513672,-0.08280515670776367,False,True,
same_emotion,1234,pair_0076,20,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0076_happy,pair_0076_sad,pair_0008_happy,happy,03,True,False,True,False,pair_0092_sad,sad,24,True,False,True,False,-4.545590400695801,-4.708185195922852,-4.697541236877441,-4.823827743530273,-0.15195083618164062,0.11564254760742188,-0.018154144287109375,False,True,
same_emotion,1234,pair_0077,20,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0077_happy,pair_0077_sad,pair_0053_happy,happy,14,True,False,True,False,pair_0025_sad,sad,07,True,False,True,False,-4.142267227172852,-4.001328468322754,-3.976032257080078,-3.937727928161621,0.16623497009277344,-0.06360054016113281,0.05131721496582031,True,False,
same_emotion,1234,pair_0078,20,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0078_happy,pair_0078_sad,pair_0014_happy,happy,04,True,False,True,False,pair_0050_sad,sad,13,True,False,True,False,-3.501744270324707,-3.452755928039551,-3.6064748764038086,-4.166354179382324,-0.10473060607910156,0.7135982513427734,0.30443382263183594,False,True,
same_emotion,1234,pair_0079,20,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0079_happy,pair_0079_sad,pair_0027_happy,happy,07,True,False,True,False,pair_0095_sad,sad,24,True,False,True,False,-3.864945411682129,-3.657623291015625,-3.728242874145508,-3.659994125366211,0.1367025375366211,0.0023708343505859375,0.06953668594360352,True,True,
same_emotion,1234,pair_0080,21,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0080_happy,pair_0080_sad,pair_0056_happy,happy,15,True,False,True,False,pair_0064_sad,sad,17,True,False,True,False,-4.269932746887207,-4.094749450683594,-4.401285171508789,-3.9400978088378906,-0.13135242462158203,-0.15465164184570312,-0.14300203323364258,False,False,
same_emotion,1234,pair_0081,21,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0081_happy,pair_0081_sad,pair_0029_happy,happy,08,True,False,True,False,pair_0045_sad,sad,12,True,False,True,False,-4.222226142883301,-4.202028274536133,-4.344508171081543,-4.2112836837768555,-0.12228202819824219,0.009255409240722656,-0.056513309478759766,False,True,
same_emotion,1234,pair_0082,21,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0082_happy,pair_0082_sad,pair_0026_happy,happy,07,True,False,True,False,pair_0066_sad,sad,17,True,False,True,False,-3.7764806747436523,-3.3417797088623047,-3.7597131729125977,-3.471837043762207,0.016767501831054688,0.13005733489990234,0.07341241836547852,True,True,
same_emotion,1234,pair_0083,21,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0083_happy,pair_0083_sad,pair_0095_happy,happy,24,True,False,True,False,pair_0055_sad,sad,14,True,False,True,False,-3.3170061111450195,-3.4587507247924805,-3.4057350158691406,-3.5498085021972656,-0.0887289047241211,0.09105777740478516,0.0011644363403320312,False,True,
same_emotion,1234,pair_0084,22,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0084_happy,pair_0084_sad,pair_0020_happy,happy,06,True,False,True,False,pair_0072_sad,sad,19,True,False,True,False,-4.489830017089844,-4.763829231262207,-4.268671035766602,-4.8479814529418945,0.2211589813232422,0.0841522216796875,0.15265560150146484,True,True,
same_emotion,1234,pair_0085,22,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0085_happy,pair_0085_sad,pair_0025_happy,happy,07,True,False,True,False,pair_0037_sad,sad,10,True,False,True,False,-4.0361328125,-4.440179824829102,-4.215448379516602,-4.440678596496582,-0.17931556701660156,0.0004987716674804688,-0.08940839767456055,False,True,
same_emotion,1234,pair_0086,22,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0086_happy,pair_0086_sad,pair_0006_happy,happy,02,True,False,True,False,pair_0046_sad,sad,12,True,False,True,False,-3.606236457824707,-3.6647815704345703,-3.691838264465332,-3.558624267578125,-0.085601806640625,-0.10615730285644531,-0.09587955474853516,False,False,
same_emotion,1234,pair_0087,22,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0087_happy,pair_0087_sad,pair_0071_happy,happy,18,True,False,True,False,pair_0019_sad,sad,05,True,False,True,False,-3.639232635498047,-3.512507438659668,-3.3892946243286133,-3.569011688232422,0.2499380111694336,0.056504249572753906,0.15322113037109375,True,True,
same_emotion,1234,pair_0088,23,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0088_happy,pair_0088_sad,pair_0060_happy,happy,16,True,False,True,False,pair_0068_sad,sad,18,True,False,True,False,-4.401373863220215,-4.017246246337891,-4.503360748291016,-3.674118995666504,-0.10198688507080078,-0.3431272506713867,-0.22255706787109375,False,False,
same_emotion,1234,pair_0089,23,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0089_happy,pair_0089_sad,pair_0061_happy,happy,16,True,False,True,False,pair_0041_sad,sad,11,True,False,True,False,-4.488683700561523,-4.408108711242676,-4.34050178527832,-4.507935523986816,0.14818191528320312,0.09982681274414062,0.12400436401367188,True,True,
same_emotion,1234,pair_0090,23,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0090_happy,pair_0090_sad,pair_0018_happy,happy,05,True,False,True,False,pair_0018_sad,sad,05,True,False,True,False,-3.9674129486083984,-3.457728385925293,-3.804446220397949,-3.33272647857666,0.16296672821044922,-0.1250019073486328,0.018982410430908203,True,False,
same_emotion,1234,pair_0091,23,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0091_happy,pair_0091_sad,pair_0007_happy,happy,02,True,False,True,False,pair_0079_sad,sad,20,True,False,True,False,-3.599262237548828,-3.1792831420898438,-3.9843502044677734,-3.227327346801758,-0.3850879669189453,0.04804420471191406,-0.16852188110351562,False,True,
same_emotion,1234,pair_0092,24,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0092_happy,pair_0092_sad,pair_0020_happy,happy,06,True,False,True,False,pair_0016_sad,sad,05,True,False,True,False,-4.097410202026367,-4.705523490905762,-4.0825653076171875,-4.6660051345825195,0.014844894409179688,-0.03951835632324219,-0.01233673095703125,True,False,
same_emotion,1234,pair_0093,24,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0093_happy,pair_0093_sad,pair_0069_happy,happy,18,True,False,True,False,pair_0009_sad,sad,03,True,False,True,False,-4.18414306640625,-4.594043731689453,-4.183040618896484,-4.364790916442871,0.001102447509765625,-0.22925281524658203,-0.1140751838684082,True,False,
same_emotion,1234,pair_0094,24,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0094_happy,pair_0094_sad,pair_0090_happy,happy,23,True,False,True,False,pair_0042_sad,sad,11,True,False,True,False,-3.719449996948242,-3.6296300888061523,-3.613292694091797,-3.445431709289551,0.10615730285644531,-0.18419837951660156,-0.039020538330078125,True,False,
same_emotion,1234,pair_0095,24,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0095_happy,pair_0095_sad,pair_0023_happy,happy,06,True,False,True,False,pair_0003_sad,sad,01,True,False,True,False,-3.743424415588379,-3.6264333724975586,-3.5060319900512695,-3.6330976486206055,0.23739242553710938,0.006664276123046875,0.12202835083007812,True,True,
random_donor,1234,pair_0000,01,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0000_happy,pair_0000_sad,pair_0056_sad,sad,15,False,False,True,False,pair_0015_happy,happy,04,False,False,False,False,-4.591672897338867,-4.47248649597168,-4.464999198913574,-4.6451005935668945,-0.12667369842529297,-0.17261409759521484,-0.1496438980102539,False,False,
random_donor,1234,pair_0001,01,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0001_happy,pair_0001_sad,pair_0000_sad,sad,01,False,True,False,False,pair_0012_happy,happy,04,False,False,False,False,-4.798406600952148,-4.813985824584961,-4.799642562866211,-4.606321334838867,0.0012359619140625,0.20766448974609375,0.10445022583007812,True,True,
random_donor,1234,pair_0002,01,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0002_happy,pair_0002_sad,pair_0075_happy,happy,19,True,False,False,False,pair_0004_sad,sad,02,True,False,False,False,-3.5345897674560547,-3.9419260025024414,-3.511251449584961,-4.146146774291992,0.02333831787109375,0.20422077178955078,0.11377954483032227,True,True,
random_donor,1234,pair_0003,01,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0003_happy,pair_0003_sad,pair_0086_happy,happy,22,True,False,False,False,pair_0089_happy,happy,23,False,False,False,False,-3.505204200744629,-3.603891372680664,-3.6040029525756836,-3.704899787902832,-0.09879875183105469,-0.10100841522216797,-0.09990358352661133,False,False,
random_donor,1234,pair_0004,02,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0004_happy,pair_0004_sad,pair_0011_happy,happy,03,True,False,False,False,pair_0013_happy,happy,04,False,False,False,False,-4.263088226318359,-4.868241310119629,-4.548092842102051,-4.781368255615234,-0.2850046157836914,0.08687305450439453,-0.09906578063964844,False,True,
random_donor,1234,pair_0005,02,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0005_happy,pair_0005_sad,pair_0045_sad,sad,12,False,False,True,False,pair_0030_sad,sad,08,True,False,False,False,-4.474987983703613,-4.69724178314209,-4.631274223327637,-4.245881080627441,0.15628623962402344,-0.45136070251464844,-0.1475372314453125,True,False,
random_donor,1234,pair_0006,02,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0006_happy,pair_0006_sad,pair_0002_happy,happy,01,True,False,True,False,pair_0003_sad,sad,01,True,False,False,False,-3.509410858154297,-3.775043487548828,-3.219552993774414,-3.7746925354003906,0.2898578643798828,-0.0003509521484375,0.14475345611572266,True,False,
random_donor,1234,pair_0007,02,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0007_happy,pair_0007_sad,pair_0002_happy,happy,01,True,False,False,False,pair_0044_sad,sad,12,True,False,False,False,-3.408013343811035,-3.4811534881591797,-3.1048059463500977,-3.6851539611816406,0.3032073974609375,0.20400047302246094,0.2536039352416992,True,True,
random_donor,1234,pair_0008,03,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0008_happy,pair_0008_sad,pair_0083_happy,happy,21,True,False,False,False,pair_0080_happy,happy,21,False,False,True,False,-4.699075698852539,-4.584714889526367,-5.013631820678711,-4.508432388305664,-0.3145561218261719,0.07628250122070312,-0.11913681030273438,False,True,
random_donor,1234,pair_0009,03,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0009_happy,pair_0009_sad,pair_0062_happy,happy,16,True,False,False,False,pair_0079_happy,happy,20,False,False,False,False,-4.718827247619629,-4.377326965332031,-5.003873825073242,-4.71235466003418,-0.2850465774536133,-0.33502769470214844,-0.31003713607788086,False,False,
random_donor,1234,pair_0010,03,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0010_happy,pair_0010_sad,pair_0059_sad,sad,15,False,False,False,False,pair_0019_sad,sad,05,True,False,False,False,-3.6949520111083984,-3.369940757751465,-3.793018341064453,-3.365285873413086,0.09806632995605469,-0.004654884338378906,0.04670572280883789,True,False,
random_donor,1234,pair_0011,03,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0011_happy,pair_0011_sad,pair_0012_happy,happy,04,True,False,False,False,pair_0023_sad,sad,06,True,False,True,False,-3.524911880493164,-3.3314523696899414,-3.6417951583862305,-3.386087417602539,-0.1168832778930664,0.054635047912597656,-0.031124114990234375,False,True,
random_donor,1234,pair_0012,04,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0012_happy,pair_0012_sad,pair_0091_sad,sad,23,False,False,False,False,pair_0015_happy,happy,04,False,True,False,False,-4.6027326583862305,-4.866767883300781,-4.78164005279541,-4.8606061935424805,0.1789073944091797,0.006161689758300781,0.09253454208374023,True,True,
random_donor,1234,pair_0013,04,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0013_happy,pair_0013_sad,pair_0001_sad,sad,01,False,False,True,False,pair_0064_sad,sad,17,True,False,False,False,-4.569597244262695,-4.604328155517578,-4.741057395935059,-4.470242500305176,0.17146015167236328,-0.13408565521240234,0.01868724822998047,True,False,
random_donor,1234,pair_0014,04,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0014_happy,pair_0014_sad,pair_0062_sad,sad,16,False,False,True,False,pair_0032_happy,happy,09,False,False,False,False,-3.6035594940185547,-3.5703697204589844,-3.673342704772949,-3.945754051208496,0.06978321075439453,-0.3753843307495117,-0.1528005599975586,True,False,
random_donor,1234,pair_0015,04,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0015_happy,pair_0015_sad,pair_0008_happy,happy,03,True,False,False,False,pair_0085_sad,sad,22,True,False,False,False,-3.383669853210449,-3.80855655670166,-3.551870346069336,-3.6957216262817383,-0.16820049285888672,-0.11283493041992188,-0.1405177116394043,False,False,
random_donor,1234,pair_0016,05,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0016_happy,pair_0016_sad,pair_0069_sad,sad,18,False,False,False,False,pair_0060_happy,happy,16,False,False,True,False,-4.5573835372924805,-4.196688652038574,-4.255046844482422,-4.176082611083984,-0.3023366928100586,0.020606040954589844,-0.14086532592773438,False,True,
random_donor,1234,pair_0017,05,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0017_happy,pair_0017_sad,pair_0008_sad,sad,03,False,False,False,False,pair_0077_happy,happy,20,False,False,True,False,-4.383172035217285,-4.5589799880981445,-4.405135154724121,-4.52687931060791,0.021963119506835938,0.032100677490234375,0.027031898498535156,True,True,
random_donor,1234,pair_0018,05,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0018_happy,pair_0018_sad,pair_0086_sad,sad,22,False,False,True,False,pair_0011_happy,happy,03,False,False,False,False,-3.2867136001586914,-3.4811248779296875,-3.508481979370117,-3.5915117263793945,0.22176837921142578,-0.11038684844970703,0.055690765380859375,True,False,
random_donor,1234,pair_0019,05,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0019_happy,pair_0019_sad,pair_0066_happy,happy,17,True,False,False,False,pair_0074_sad,sad,19,True,False,False,False,-3.475558280944824,-3.286846160888672,-3.6145620346069336,-3.7605419158935547,-0.13900375366210938,0.4736957550048828,0.16734600067138672,False,True,
random_donor,1234,pair_0020,06,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0020_happy,pair_0020_sad,pair_0005_sad,sad,02,False,False,False,False,pair_0035_happy,happy,09,False,False,False,False,-4.214661598205566,-4.5241289138793945,-4.54625129699707,-4.685291290283203,0.3315896987915039,-0.1611623764038086,0.08521366119384766,True,False,
random_donor,1234,pair_0021,06,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0021_happy,pair_0021_sad,pair_0071_sad,sad,18,False,False,False,False,pair_0008_happy,happy,03,False,False,False,False,-4.2559919357299805,-4.614294052124023,-4.5855712890625,-4.68166446685791,0.32957935333251953,-0.06737041473388672,0.1311044692993164,True,False,
random_donor,1234,pair_0022,06,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0022_happy,pair_0022_sad,pair_0083_happy,happy,21,True,False,False,False,pair_0039_happy,happy,10,False,False,False,False,-3.602151870727539,-3.465041160583496,-3.7027244567871094,-3.3918895721435547,-0.10057258605957031,0.0731515884399414,-0.013710498809814453,False,True,
random_donor,1234,pair_0023,06,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0023_happy,pair_0023_sad,pair_0062_happy,happy,16,True,False,False,False,pair_0045_sad,sad,12,True,False,False,False,-3.457305908203125,-3.655160903930664,-3.6093854904174805,-3.931985855102539,-0.15207958221435547,0.276824951171875,0.062372684478759766,False,True,
random_donor,1234,pair_0024,07,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0024_happy,pair_0024_sad,pair_0034_sad,sad,09,False,False,False,False,pair_0032_happy,happy,09,False,False,True,False,-4.38469123840332,-4.1672258377075195,-4.829737663269043,-4.387499809265137,0.44504642486572266,-0.2202739715576172,0.11238622665405273,True,False,
random_donor,1234,pair_0025,07,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0025_happy,pair_0025_sad,pair_0084_happy,happy,22,True,False,False,False,pair_0026_happy,happy,07,False,True,False,False,-4.604071617126465,-4.6965484619140625,-4.609347343444824,-4.894415855407715,-0.005275726318359375,-0.19786739349365234,-0.10157155990600586,False,False,
random_donor,1234,pair_0026,07,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0026_happy,pair_0026_sad,pair_0058_sad,sad,15,False,False,True,False,pair_0068_happy,happy,18,False,False,False,False,-3.7800464630126953,-3.6308650970458984,-3.736599922180176,-3.870598793029785,-0.04344654083251953,-0.23973369598388672,-0.14159011840820312,False,False,
random_donor,1234,pair_0027,07,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0027_happy,pair_0027_sad,pair_0085_sad,sad,22,False,False,False,False,pair_0002_happy,happy,01,False,False,False,False,-3.7800464630126953,-3.56951904296875,-3.945460319519043,-3.468791961669922,0.16541385650634766,0.10072708129882812,0.1330704689025879,True,True,
random_donor,1234,pair_0028,08,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0028_happy,pair_0028_sad,pair_0065_sad,sad,17,False,False,False,False,pair_0009_happy,happy,03,False,False,False,False,-3.8731651306152344,-5.036445617675781,-3.984391212463379,-4.825690269470215,0.11122608184814453,0.2107553482055664,0.16099071502685547,True,True,
random_donor,1234,pair_0029,08,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0029_happy,pair_0029_sad,pair_0000_sad,sad,01,False,False,False,False,pair_0043_happy,happy,11,False,False,False,False,-4.5249738693237305,-4.290688514709473,-4.615739822387695,-4.532681465148926,0.09076595306396484,-0.24199295043945312,-0.07561349868774414,True,False,
random_donor,1234,pair_0030,08,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0030_happy,pair_0030_sad,pair_0018_happy,happy,05,True,False,True,False,pair_0091_happy,happy,23,False,False,False,False,-3.8950271606445312,-2.6575613021850586,-3.7106218338012695,-3.1636476516723633,0.18440532684326172,-0.5060863494873047,-0.16084051132202148,True,False,
random_donor,1234,pair_0031,08,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0031_happy,pair_0031_sad,pair_0061_happy,happy,16,True,False,False,False,pair_0084_sad,sad,22,True,False,False,False,-3.81231689453125,-3.27207088470459,-3.69000244140625,-3.395533561706543,0.122314453125,0.12346267700195312,0.12288856506347656,True,True,
random_donor,1234,pair_0032,09,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0032_happy,pair_0032_sad,pair_0048_sad,sad,13,False,False,True,False,pair_0021_happy,happy,06,False,False,False,False,-4.663876533508301,-4.71025276184082,-4.415715217590332,-4.406498908996582,-0.24816131591796875,0.3037538528442383,0.027796268463134766,False,True,
random_donor,1234,pair_0033,09,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0033_happy,pair_0033_sad,pair_0006_sad,sad,02,False,False,False,False,pair_0009_sad,sad,03,True,False,True,False,-5.0577802658081055,-4.2751359939575195,-5.116304397583008,-3.9236412048339844,0.058524131774902344,-0.35149478912353516,-0.1464853286743164,True,False,
